global_ordinal,source_docx,source_ordinal,extracted_file,sha256,source_repository,source_commit,pipeline_repository,pipeline_commit,width_px,height_px,analysis_scale,exif_orientation_applied,estimated_orientation_degrees,estimated_skew_degrees,skew_confidence,content_left_px,content_top_px,content_right_px,content_bottom_px,content_width_px,content_height_px,margin_left_px,margin_top_px,margin_right_px,margin_bottom_px,brightness_mean,contrast_stddev,dynamic_range_p05_p95,sharpness_score,entropy_bits,dark_pixel_fraction,light_pixel_fraction,background_uniformity_score,bleed_through_proxy,content_fraction,border_contact,likely_blank,likely_low_contrast,likely_blurry,likely_overexposed,likely_underexposed,quality_score,quality_status,review_reasons,analysis_error
467,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,68,raw/fs_0467.png,efa020da783fa202a359b43648845c87c1fd0150d8ee32e105309f842ff81fe3,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,161.229,78.774,254.0,3447.958,5.3366,0.18684,0.055053,0.219,0.489,0.0,False,False,False,False,False,False,0.785,review,very_small_content_region,
468,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,69,raw/fs_0468.png,e952a5cb327be38dfde2af15de09039edf759a167cd84774758f561284be017b,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,161.123,78.823,254.0,3497.5,5.3728,0.187963,0.055056,0.218,0.461,0.0,False,False,False,False,False,False,0.785,review,very_small_content_region,
469,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,70,raw/fs_0469.png,499722705fa3b210afa72830a26a8ebb6f73cae4833b1348ce6c27b97bbef9bc,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,158.061,79.972,254.0,3281.226,5.4465,0.197226,0.055041,0.218,0.474,0.0,False,False,False,False,False,False,0.78,review,very_small_content_region,
470,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,71,raw/fs_0470.png,c40995c3cdb52a8f602ee2127c6612e7011ed79091284957d90bac28ce439ae5,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,158.705,79.47,254.0,3904.227,5.5001,0.196113,0.055048,0.217,0.501,0.0,False,False,False,False,False,False,0.781,review,very_small_content_region,
471,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,72,raw/fs_0471.png,4e4b3f2e8b9a3c5c037b89795d0496569c9836bca53ebcc19d8bd8be4d827d3c,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,160.904,78.114,254.0,3500.481,5.4095,0.183445,0.055069,0.218,0.483,0.0,False,False,False,False,False,False,0.785,review,very_small_content_region,
472,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,73,raw/fs_0472.png,a67fc2840dc1fd2e20bcef0a96e41055b9417d8910e31c11cf49301465177977,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,154.822,81.148,254.0,3837.912,5.4548,0.211685,0.055062,0.217,0.498,0.0,False,False,False,False,False,False,0.776,review,very_small_content_region,
473,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,74,raw/fs_0473.png,230e95123bb4be38accee1ee92d3063e1e44f87a88d55fd63a727cbe6fd978d8,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,167.607,73.757,254.0,3321.092,5.3247,0.155564,0.055096,0.219,0.456,0.0,False,False,False,False,False,False,0.794,review,very_small_content_region,
474,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,75,raw/fs_0474.png,add9a1700643b04947a05d568ad6d9dd529f0a542ade06500108d729cce6c1f9,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,159.082,79.184,254.0,3509.294,5.4498,0.192222,0.05505,0.217,0.491,0.0,False,False,False,False,False,False,0.782,review,very_small_content_region,
475,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,76,raw/fs_0475.png,3a5d29b5a3b0206676397b52ccf86e210808c925b7080f65e508dbfec541e218,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,159.739,78.08,254.0,3564.412,5.4884,0.187361,0.055071,0.217,0.495,0.0,False,False,False,False,False,False,0.783,review,very_small_content_region,
476,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,77,raw/fs_0476.png,7a80618368471b66fa669e219b26eddc6d40b265f3ed27429b931f8514c1b089,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,156.918,80.391,254.0,3430.538,5.4075,0.201124,0.055091,0.217,0.482,0.0,False,False,False,False,False,False,0.779,review,very_small_content_region,
477,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,78,raw/fs_0477.png,924a39f224f4b80aecf7e86d30e73047323c76f7a48e477183e7326f266d1b5f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,156.511,80.314,254.0,3495.322,5.3942,0.202845,0.055082,0.217,0.478,0.0,False,False,False,False,False,False,0.778,review,very_small_content_region,
478,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,79,raw/fs_0478.png,a25c822d3f6269d1726fa71de1d109d127c65039a454075bc0ea05ccbe1bb8a3,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,157.375,79.571,254.0,3332.765,5.4199,0.195938,0.055091,0.216,0.484,0.0,False,False,False,False,False,False,0.779,review,very_small_content_region,
479,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,80,raw/fs_0479.png,1935ad845f78206253db0e58d169cd61c0a360dc80e2572590db2406ac5e91ed,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,157.669,80.183,254.0,3368.145,5.3566,0.199294,0.055078,0.216,0.484,0.0,False,False,False,False,False,False,0.78,review,very_small_content_region,
480,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,81,raw/fs_0480.png,4c9109f97bbd5b8d67c19951ad2bda68414e600a8ede8d6e9c49faa5c231e66e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,166.313,72.711,254.0,3577.906,5.4469,0.153961,0.055106,0.216,0.51,0.0,False,False,False,False,False,False,0.793,review,very_small_content_region,
481,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,82,raw/fs_0481.png,33e967851c0e80c50ce4b98762096c997c66badbbc5dc5e85bc713a8a6f457b7,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,160.259,78.717,254.0,3613.613,5.3731,0.188545,0.055099,0.215,0.481,0.0,False,False,False,False,False,False,0.784,review,very_small_content_region,
482,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,83,raw/fs_0482.png,d7dc42b78c8101978c7631d5323162225c50a441c4b144f8238394003238f3e8,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,156.447,80.584,254.0,3329.98,5.4354,0.203477,0.055088,0.215,0.485,0.0,False,False,False,False,False,False,0.778,review,very_small_content_region,
483,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,84,raw/fs_0483.png,922e9ce3a88c5fab640426824a65a55bb15c2291ababdf025317773bf90ae231,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,158.139,79.111,254.0,3471.72,5.4286,0.193874,0.055089,0.215,0.494,0.0,False,False,False,False,False,False,0.781,review,very_small_content_region,
484,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,85,raw/fs_0484.png,9900ff0da387c13bda01e83e4f3cb01c7cffcf6bc17b1823e29be22591aafdf1,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,167.729,69.407,254.0,3793.468,5.6857,0.140937,0.055109,0.215,0.557,0.0,False,False,False,False,False,False,0.795,review,very_small_content_region,
485,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,86,raw/fs_0485.png,cd7c28ecf43193700d0a61b146e9ef00eb0154d7de1c899d3dd707dd0647ddb2,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,158.362,79.723,254.0,3363.072,5.4264,0.196943,0.055117,0.215,0.487,0.0,False,False,False,False,False,False,0.781,review,very_small_content_region,
486,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,87,raw/fs_0486.png,d43f2fdb7f81ec663f11e2bbba800db7a48929b52219d3bc1f0cd732a3617538,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,161.083,81.623,254.0,3719.047,5.4832,0.201128,0.055138,0.214,0.488,0.0,False,False,False,False,False,False,0.785,review,very_small_content_region,
487,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,88,raw/fs_0487.png,ff94f56c388d647d845442d86b7dacabac9776cdbdba61158904c8c9dfd6dfd7,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,156.553,80.383,254.0,3549.43,5.4284,0.203894,0.055137,0.217,0.494,0.0,False,False,False,False,False,False,0.778,review,very_small_content_region,
488,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,89,raw/fs_0488.png,6855d2865fda2c70bdd911eb5f2484e01cd157eb0898d355a9b9dc017fcde49c,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,158.24,79.599,254.0,3573.915,5.3815,0.197193,0.055167,0.217,0.493,0.0,False,False,False,False,False,False,0.781,review,very_small_content_region,
489,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,90,raw/fs_0489.png,8dcc2436dccb04138c896479f5ba24146ed0e35ba3ef59925d28a6ce50408214,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,158.133,79.472,254.0,3602.009,5.3911,0.196752,0.055133,0.215,0.493,0.0,False,False,False,False,False,False,0.781,review,very_small_content_region,
490,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,91,raw/fs_0490.png,6dad28de53a93d2ed0ddf182cb24560630455828d3ca6b1313e751c413f80d10,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,160.064,81.076,254.0,4065.199,5.5042,0.201918,0.055132,0.216,0.492,0.0,False,False,False,False,False,False,0.783,review,very_small_content_region,
491,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,92,raw/fs_0491.png,56391e0e725fccf1d9e9c6cb23e0311c2c856c3de2b0c018fff3f0bda82160f7,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,161.684,80.894,254.0,3822.77,5.4749,0.196988,0.05517,0.217,0.489,0.0,False,False,False,False,False,False,0.786,review,very_small_content_region,
492,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,93,raw/fs_0492.png,b30300f6100c6e7136b51af54123bd476256c2541846dafc5af7ada9f1ef7cb5,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,160.133,80.525,254.0,3785.736,5.4726,0.197979,0.055131,0.215,0.493,0.0,False,False,False,False,False,False,0.784,review,very_small_content_region,
493,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,94,raw/fs_0493.png,cb96435956da40f0f04a133c052b7d6b6019ab93d9518f5174aa47bf8c63534e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,157.908,79.324,254.0,3480.061,5.424,0.195775,0.055155,0.215,0.493,0.0,False,False,False,False,False,False,0.78,review,very_small_content_region,
494,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,95,raw/fs_0494.png,0fbc7d49836c405192c06f3672fcec4e414932475f53fc515e568e91056d4f87,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,158.445,79.17,254.0,3530.112,5.4395,0.193871,0.055153,0.216,0.502,0.0,False,False,False,False,False,False,0.781,review,very_small_content_region,
495,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,96,raw/fs_0495.png,b86a6d048d40a4214b27666268b9801f2cf3e36af5077b1b19aa4d62cb28f670,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,165.517,74.491,254.0,3709.1,5.3763,0.162911,0.05518,0.214,0.48,0.0,False,False,False,False,False,False,0.791,review,very_small_content_region,
496,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,97,raw/fs_0496.png,f6b39380d9d9a5b84dd7b255fe7d63dd9d16e6d25dfed15bbbf3f9406694bb02,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,165.447,75.361,254.0,3728.857,5.3315,0.16679,0.055199,0.214,0.484,0.0,False,False,False,False,False,False,0.791,review,very_small_content_region,
497,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,98,raw/fs_0497.png,9ed8460f15c0da530cfd508c5978ff365d6ccda3229cddd981a94e1bbc1be49e,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,158.571,80.1,254.0,3496.651,5.3612,0.197877,0.055211,0.216,0.491,0.0,False,False,False,False,False,False,0.781,review,very_small_content_region,
498,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,99,raw/fs_0498.png,55f1ece2c4e3fb3f2b3020f4505069d8923cfb392793f47b383ebda4d39c197a,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,162.489,77.737,254.0,3230.653,5.3107,0.180283,0.055221,0.213,0.462,0.0,False,False,False,False,False,False,0.787,review,very_small_content_region,
499,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,100,raw/fs_0499.png,7941c7a17d39de84266c209321e468062d8c884e3b561de2e76904437509d2ee,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,166.612,74.624,254.0,3427.101,5.3406,0.161658,0.05523,0.214,0.448,0.0,False,False,False,False,False,False,0.793,review,very_small_content_region,
500,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,1,raw/fs_0500.png,d6b61031a971f2782d19ea6a519bdca9c49193f914c61c481675a48827739c13,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,156.742,81.119,254.0,3775.278,5.3736,0.206686,0.05523,0.215,0.494,0.0,False,False,False,False,False,False,0.779,review,very_small_content_region,
501,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,2,raw/fs_0501.png,60ff8a0ca2030cb0f75b41a6c93e2778d67302d425c1ea982e8294f67f27e331,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,158.52,80.071,254.0,3667.613,5.407,0.198972,0.055186,0.213,0.499,0.0,False,False,False,False,False,False,0.781,review,very_small_content_region,
502,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,3,raw/fs_0502.png,041538cda069a6a9997f06a809cd56086c9b33a85cd41fb908433940c270c507,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,164.606,75.466,254.0,3703.776,5.3599,0.16895,0.055227,0.214,0.474,0.0,False,False,False,False,False,False,0.79,review,very_small_content_region,
503,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,4,raw/fs_0503.png,c6634731b91cc0057c1ee8f57b5223bf50250250d456a39f56ff465e2230b5e8,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,162.205,81.226,254.0,3864.22,5.4581,0.19932,0.055233,0.213,0.493,0.0,False,False,False,False,False,False,0.787,review,very_small_content_region,
504,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,5,raw/fs_0504.png,8c9e5957eb44218f63cded3744e17f8d1dcd231bb5463ce220ded567d2c1f943,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,161.764,81.326,254.0,3898.173,5.4657,0.20021,0.055238,0.213,0.494,0.0,False,False,False,False,False,False,0.786,review,very_small_content_region,
505,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,6,raw/fs_0505.png,83a344da399fa2091b5ddb4cf484cc5384dc16a13b154eb678d30fb566a9575c,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,168.216,76.234,254.0,3989.421,5.4091,0.16712,0.055248,0.214,0.473,0.0,False,False,False,False,False,False,0.795,review,very_small_content_region,
506,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,7,raw/fs_0506.png,b08c30dcaddbfb3b1d1c39a1b94a107b54de278f8896c8cf5b32565352f7d115,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,157.258,80.542,254.0,3718.643,5.3728,0.203631,0.055247,0.214,0.498,0.0,False,False,False,False,False,False,0.779,review,very_small_content_region,
507,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,8,raw/fs_0507.png,b1f4c3e26c5096ac7905cf9ad2ae446f1366ae49eb85cbc97d01c33c4c79005d,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,158.913,79.8,254.0,3668.537,5.4093,0.197977,0.055245,0.214,0.49,0.0,False,False,False,False,False,False,0.782,review,very_small_content_region,
508,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,9,raw/fs_0508.png,5219da2c2087949e82d298355934bcc97787e06fec159fbafda110e458294c48,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,172.138,70.91,254.0,3944.856,5.7409,0.142955,0.055222,0.214,0.559,0.0,False,False,False,False,False,False,0.801,review,very_small_content_region,
509,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,10,raw/fs_0509.png,cc0a60ccb6c445a2f211864b98a2f94d30440dfbabf225d7f203080d3c572cc1,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,2560,1440,0.703125,False,0,-0.0,1.0,0,0,0,0,0,0,0,0,2560,1440,159.261,79.526,254.0,3650.528,5.4087,0.195586,0.055255,0.214,0.495,0.0,False,False,False,False,False,False,0.782,review,very_small_content_region,
