global_ordinal,source_docx,source_ordinal,relationship_id,media_path,extracted_file,detected_format,width_px,height_px,mode,bytes,sha256,duplicate_group,analysis_file,thumbnail_file,source_repository,source_commit,pipeline_repository,pipeline_commit,manuscript_left_page,manuscript_right_page,date_begin,date_end,record_begin,record_end,year_or_transition,hand_or_priest_notes,condition_notes,content_qc_status,confidence,research_notes
467,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,68,rId71,word/media/image68.png,raw/fs_0467.png,PNG,2560,1440,RGB,2045862,efa020da783fa202a359b43648845c87c1fd0150d8ee32e105309f842ff81fe3,,analysis/fs_0467_analysis.png,thumbnails/fs_0467.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
468,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,69,rId72,word/media/image69.png,raw/fs_0468.png,PNG,2560,1440,RGB,2083430,e952a5cb327be38dfde2af15de09039edf759a167cd84774758f561284be017b,,analysis/fs_0468_analysis.png,thumbnails/fs_0468.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
469,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,70,rId73,word/media/image70.png,raw/fs_0469.png,PNG,2560,1440,RGB,2122315,499722705fa3b210afa72830a26a8ebb6f73cae4833b1348ce6c27b97bbef9bc,,analysis/fs_0469_analysis.png,thumbnails/fs_0469.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
470,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,71,rId74,word/media/image71.png,raw/fs_0470.png,PNG,2560,1440,RGB,2202132,c40995c3cdb52a8f602ee2127c6612e7011ed79091284957d90bac28ce439ae5,,analysis/fs_0470_analysis.png,thumbnails/fs_0470.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
471,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,72,rId75,word/media/image72.png,raw/fs_0471.png,PNG,2560,1440,RGB,2124829,4e4b3f2e8b9a3c5c037b89795d0496569c9836bca53ebcc19d8bd8be4d827d3c,,analysis/fs_0471_analysis.png,thumbnails/fs_0471.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
472,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,73,rId76,word/media/image73.png,raw/fs_0472.png,PNG,2560,1440,RGB,2149113,a67fc2840dc1fd2e20bcef0a96e41055b9417d8910e31c11cf49301465177977,,analysis/fs_0472_analysis.png,thumbnails/fs_0472.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
473,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,74,rId77,word/media/image74.png,raw/fs_0473.png,PNG,2560,1440,RGB,2063387,230e95123bb4be38accee1ee92d3063e1e44f87a88d55fd63a727cbe6fd978d8,,analysis/fs_0473_analysis.png,thumbnails/fs_0473.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
474,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,75,rId78,word/media/image75.png,raw/fs_0474.png,PNG,2560,1440,RGB,2144469,add9a1700643b04947a05d568ad6d9dd529f0a542ade06500108d729cce6c1f9,,analysis/fs_0474_analysis.png,thumbnails/fs_0474.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
475,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,76,rId79,word/media/image76.png,raw/fs_0475.png,PNG,2560,1440,RGB,2166585,3a5d29b5a3b0206676397b52ccf86e210808c925b7080f65e508dbfec541e218,,analysis/fs_0475_analysis.png,thumbnails/fs_0475.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
476,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,77,rId80,word/media/image77.png,raw/fs_0476.png,PNG,2560,1440,RGB,2103944,7a80618368471b66fa669e219b26eddc6d40b265f3ed27429b931f8514c1b089,,analysis/fs_0476_analysis.png,thumbnails/fs_0476.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
477,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,78,rId81,word/media/image78.png,raw/fs_0477.png,PNG,2560,1440,RGB,2095661,924a39f224f4b80aecf7e86d30e73047323c76f7a48e477183e7326f266d1b5f,,analysis/fs_0477_analysis.png,thumbnails/fs_0477.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
478,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,79,rId82,word/media/image79.png,raw/fs_0478.png,PNG,2560,1440,RGB,2108808,a25c822d3f6269d1726fa71de1d109d127c65039a454075bc0ea05ccbe1bb8a3,,analysis/fs_0478_analysis.png,thumbnails/fs_0478.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
479,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,80,rId83,word/media/image80.png,raw/fs_0479.png,PNG,2560,1440,RGB,2084280,1935ad845f78206253db0e58d169cd61c0a360dc80e2572590db2406ac5e91ed,,analysis/fs_0479_analysis.png,thumbnails/fs_0479.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
480,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,81,rId84,word/media/image81.png,raw/fs_0480.png,PNG,2560,1440,RGB,2160236,4c9109f97bbd5b8d67c19951ad2bda68414e600a8ede8d6e9c49faa5c231e66e,,analysis/fs_0480_analysis.png,thumbnails/fs_0480.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
481,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,82,rId85,word/media/image82.png,raw/fs_0481.png,PNG,2560,1440,RGB,2105701,33e967851c0e80c50ce4b98762096c997c66badbbc5dc5e85bc713a8a6f457b7,,analysis/fs_0481_analysis.png,thumbnails/fs_0481.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
482,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,83,rId86,word/media/image83.png,raw/fs_0482.png,PNG,2560,1440,RGB,2083480,d7dc42b78c8101978c7631d5323162225c50a441c4b144f8238394003238f3e8,,analysis/fs_0482_analysis.png,thumbnails/fs_0482.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
483,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,84,rId87,word/media/image84.png,raw/fs_0483.png,PNG,2560,1440,RGB,2110203,922e9ce3a88c5fab640426824a65a55bb15c2291ababdf025317773bf90ae231,,analysis/fs_0483_analysis.png,thumbnails/fs_0483.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
484,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,85,rId88,word/media/image85.png,raw/fs_0484.png,PNG,2560,1440,RGB,2295372,9900ff0da387c13bda01e83e4f3cb01c7cffcf6bc17b1823e29be22591aafdf1,,analysis/fs_0484_analysis.png,thumbnails/fs_0484.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
485,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,86,rId89,word/media/image86.png,raw/fs_0485.png,PNG,2560,1440,RGB,2123434,cd7c28ecf43193700d0a61b146e9ef00eb0154d7de1c899d3dd707dd0647ddb2,,analysis/fs_0485_analysis.png,thumbnails/fs_0485.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
486,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,87,rId90,word/media/image87.png,raw/fs_0486.png,PNG,2560,1440,RGB,2170023,d43f2fdb7f81ec663f11e2bbba800db7a48929b52219d3bc1f0cd732a3617538,,analysis/fs_0486_analysis.png,thumbnails/fs_0486.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
487,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,88,rId91,word/media/image88.png,raw/fs_0487.png,PNG,2560,1440,RGB,2124834,ff94f56c388d647d845442d86b7dacabac9776cdbdba61158904c8c9dfd6dfd7,,analysis/fs_0487_analysis.png,thumbnails/fs_0487.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
488,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,89,rId92,word/media/image89.png,raw/fs_0488.png,PNG,2560,1440,RGB,2086832,6855d2865fda2c70bdd911eb5f2484e01cd157eb0898d355a9b9dc017fcde49c,,analysis/fs_0488_analysis.png,thumbnails/fs_0488.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
489,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,90,rId93,word/media/image90.png,raw/fs_0489.png,PNG,2560,1440,RGB,2108020,8dcc2436dccb04138c896479f5ba24146ed0e35ba3ef59925d28a6ce50408214,,analysis/fs_0489_analysis.png,thumbnails/fs_0489.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
490,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,91,rId94,word/media/image91.png,raw/fs_0490.png,PNG,2560,1440,RGB,2231553,6dad28de53a93d2ed0ddf182cb24560630455828d3ca6b1313e751c413f80d10,,analysis/fs_0490_analysis.png,thumbnails/fs_0490.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
491,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,92,rId95,word/media/image92.png,raw/fs_0491.png,PNG,2560,1440,RGB,2177789,56391e0e725fccf1d9e9c6cb23e0311c2c856c3de2b0c018fff3f0bda82160f7,,analysis/fs_0491_analysis.png,thumbnails/fs_0491.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
492,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,93,rId96,word/media/image93.png,raw/fs_0492.png,PNG,2560,1440,RGB,2171282,b30300f6100c6e7136b51af54123bd476256c2541846dafc5af7ada9f1ef7cb5,,analysis/fs_0492_analysis.png,thumbnails/fs_0492.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
493,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,94,rId97,word/media/image94.png,raw/fs_0493.png,PNG,2560,1440,RGB,2098880,cb96435956da40f0f04a133c052b7d6b6019ab93d9518f5174aa47bf8c63534e,,analysis/fs_0493_analysis.png,thumbnails/fs_0493.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
494,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,95,rId98,word/media/image95.png,raw/fs_0494.png,PNG,2560,1440,RGB,2095256,0fbc7d49836c405192c06f3672fcec4e414932475f53fc515e568e91056d4f87,,analysis/fs_0494_analysis.png,thumbnails/fs_0494.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
495,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,96,rId99,word/media/image96.png,raw/fs_0495.png,PNG,2560,1440,RGB,2110509,b86a6d048d40a4214b27666268b9801f2cf3e36af5077b1b19aa4d62cb28f670,,analysis/fs_0495_analysis.png,thumbnails/fs_0495.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
496,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,97,rId100,word/media/image97.png,raw/fs_0496.png,PNG,2560,1440,RGB,2102253,f6b39380d9d9a5b84dd7b255fe7d63dd9d16e6d25dfed15bbbf3f9406694bb02,,analysis/fs_0496_analysis.png,thumbnails/fs_0496.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
497,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,98,rId101,word/media/image98.png,raw/fs_0497.png,PNG,2560,1440,RGB,2056824,9ed8460f15c0da530cfd508c5978ff365d6ccda3229cddd981a94e1bbc1be49e,,analysis/fs_0497_analysis.png,thumbnails/fs_0497.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
498,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,99,rId102,word/media/image99.png,raw/fs_0498.png,PNG,2560,1440,RGB,1990930,55f1ece2c4e3fb3f2b3020f4505069d8923cfb392793f47b383ebda4d39c197a,,analysis/fs_0498_analysis.png,thumbnails/fs_0498.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
499,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p401-500.docx,100,rId103,word/media/image100.png,raw/fs_0499.png,PNG,2560,1440,RGB,2071477,7941c7a17d39de84266c209321e468062d8c884e3b561de2e76904437509d2ee,,analysis/fs_0499_analysis.png,thumbnails/fs_0499.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
500,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,1,rId4,word/media/image1.png,raw/fs_0500.png,PNG,2560,1440,RGB,2107335,d6b61031a971f2782d19ea6a519bdca9c49193f914c61c481675a48827739c13,,analysis/fs_0500_analysis.png,thumbnails/fs_0500.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
501,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,2,rId5,word/media/image2.png,raw/fs_0501.png,PNG,2560,1440,RGB,2109766,60ff8a0ca2030cb0f75b41a6c93e2778d67302d425c1ea982e8294f67f27e331,,analysis/fs_0501_analysis.png,thumbnails/fs_0501.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
502,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,3,rId6,word/media/image3.png,raw/fs_0502.png,PNG,2560,1440,RGB,2108330,041538cda069a6a9997f06a809cd56086c9b33a85cd41fb908433940c270c507,,analysis/fs_0502_analysis.png,thumbnails/fs_0502.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
503,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,4,rId7,word/media/image4.png,raw/fs_0503.png,PNG,2560,1440,RGB,2145676,c6634731b91cc0057c1ee8f57b5223bf50250250d456a39f56ff465e2230b5e8,,analysis/fs_0503_analysis.png,thumbnails/fs_0503.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
504,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,5,rId8,word/media/image5.png,raw/fs_0504.png,PNG,2560,1440,RGB,2150471,8c9e5957eb44218f63cded3744e17f8d1dcd231bb5463ce220ded567d2c1f943,,analysis/fs_0504_analysis.png,thumbnails/fs_0504.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
505,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,6,rId9,word/media/image6.png,raw/fs_0505.png,PNG,2560,1440,RGB,2175453,83a344da399fa2091b5ddb4cf484cc5384dc16a13b154eb678d30fb566a9575c,,analysis/fs_0505_analysis.png,thumbnails/fs_0505.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
506,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,7,rId10,word/media/image7.png,raw/fs_0506.png,PNG,2560,1440,RGB,2114396,b08c30dcaddbfb3b1d1c39a1b94a107b54de278f8896c8cf5b32565352f7d115,,analysis/fs_0506_analysis.png,thumbnails/fs_0506.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
507,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,8,rId11,word/media/image8.png,raw/fs_0507.png,PNG,2560,1440,RGB,2101666,b1f4c3e26c5096ac7905cf9ad2ae446f1366ae49eb85cbc97d01c33c4c79005d,,analysis/fs_0507_analysis.png,thumbnails/fs_0507.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
508,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,9,rId12,word/media/image9.png,raw/fs_0508.png,PNG,2560,1440,RGB,2340328,5219da2c2087949e82d298355934bcc97787e06fec159fbafda110e458294c48,,analysis/fs_0508_analysis.png,thumbnails/fs_0508.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
509,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,10,rId13,word/media/image10.png,raw/fs_0509.png,PNG,2560,1440,RGB,2118961,cc0a60ccb6c445a2f211864b98a2f94d30440dfbabf225d7f203080d3c572cc1,,analysis/fs_0509_analysis.png,thumbnails/fs_0509.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
510,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,11,rId14,word/media/image11.png,raw/fs_0510.png,PNG,2560,1440,RGB,2083769,0e40bcf85a1081cc2f8338fd06e4ebab90d5d0dea5ebb6f852745b2a274802c1,,analysis/fs_0510_analysis.png,thumbnails/fs_0510.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
511,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,12,rId15,word/media/image12.png,raw/fs_0511.png,PNG,2560,1440,RGB,2052733,6a1a4f4e2923a475ec61e6fb2a039a52470e58c651c0cf34ad85ae6569d1ceaa,,analysis/fs_0511_analysis.png,thumbnails/fs_0511.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
512,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,13,rId16,word/media/image13.png,raw/fs_0512.png,PNG,2560,1440,RGB,2088837,213fa19eb3da716a5ed7b8076ec9193af1af6bbc3d50cf78f809096685b0c075,,analysis/fs_0512_analysis.png,thumbnails/fs_0512.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
513,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,14,rId17,word/media/image14.png,raw/fs_0513.png,PNG,2560,1440,RGB,2138014,7df19b67541c725fd2212b64b51f13e1ec93b412705e7624bf65122cd4b6acae,,analysis/fs_0513_analysis.png,thumbnails/fs_0513.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
514,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,15,rId18,word/media/image15.png,raw/fs_0514.png,PNG,2560,1440,RGB,2108788,9b3d27684ddb3dc9b60f1fe76f6ab42f46ca3732ef5a75738451434356b3dd72,,analysis/fs_0514_analysis.png,thumbnails/fs_0514.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
515,Baptisms-San-Antonio-Baptism-Records-1788-1824--1858-1898_p501-690.docx,16,rId19,word/media/image16.png,raw/fs_0515.png,PNG,2560,1440,RGB,2028631,e547b7ba9c2d96ee7176a46b9da1660bc99744bfd3b890b464d50bbe842f2ef3,,analysis/fs_0515_analysis.png,thumbnails/fs_0515.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,9f03a2632820a26b9724dac7a7a62e87776b1b04,dlstupka/hth,4b0d7c9a16b00eb463a94355f4a2aaf9e69af020,,,,,,,,,,not_reviewed,,
