global_ordinal,source_docx,source_ordinal,relationship_id,media_path,extracted_file,detected_format,width_px,height_px,mode,bytes,sha256,duplicate_group,analysis_file,thumbnail_file,source_repository,source_commit,pipeline_repository,pipeline_commit,manuscript_left_page,manuscript_right_page,date_begin,date_end,record_begin,record_end,year_or_transition,hand_or_priest_notes,condition_notes,content_qc_status,confidence,research_notes
514,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,514,rId518,word/media/image514.png,raw/fs_0514.png,PNG,1786,1361,RGB,2013081,202d84635d835ce107f96bf89524b20f7985882aae76cddf55e646e85aa32637,,analysis/fs_0514_analysis.png,thumbnails/fs_0514.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
515,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,515,rId519,word/media/image515.png,raw/fs_0515.png,PNG,1786,1361,RGB,1958921,8592018b7cd5a560a5559c8dff4e7e5c21fb8e9cc3fe095481fdc3a67eb8ed12,,analysis/fs_0515_analysis.png,thumbnails/fs_0515.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
516,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,516,rId520,word/media/image516.png,raw/fs_0516.png,PNG,1786,1361,RGB,1903791,2bd3cede56c1c07a24c1d027ef756f377a6f1a0d5e15267f47c59e1874737da5,,analysis/fs_0516_analysis.png,thumbnails/fs_0516.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
517,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,517,rId521,word/media/image517.png,raw/fs_0517.png,PNG,1786,1361,RGB,1965559,e6d693cf404a04c73407246fdc7b06e3c3fc01747b6e1588eb8271143aadf6c6,,analysis/fs_0517_analysis.png,thumbnails/fs_0517.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
518,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,518,rId522,word/media/image518.png,raw/fs_0518.png,PNG,1786,1361,RGB,1946054,90efb69b964d1da303a57aff5cac862b9e16db84f30cb95337feb1e2a4997658,,analysis/fs_0518_analysis.png,thumbnails/fs_0518.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
519,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,519,rId523,word/media/image519.png,raw/fs_0519.png,PNG,1786,1361,RGB,2066275,7bdde17830b35d04786f6cfeff9d4ed882d9e74cebff7b5232fe002c73b63e7f,,analysis/fs_0519_analysis.png,thumbnails/fs_0519.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
520,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,520,rId524,word/media/image520.png,raw/fs_0520.png,PNG,1786,1361,RGB,2044905,5b839339ff458c6808d5f672f98f7c8af55ca08ed48442d413c65d921f950773,,analysis/fs_0520_analysis.png,thumbnails/fs_0520.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
521,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,521,rId525,word/media/image521.png,raw/fs_0521.png,PNG,1786,1361,RGB,2035269,9a4dc01780e4923317f5478112214409d5ecf8842a78f59b97c5497ee5839875,,analysis/fs_0521_analysis.png,thumbnails/fs_0521.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
522,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,522,rId526,word/media/image522.png,raw/fs_0522.png,PNG,1786,1361,RGB,2019776,75e60581c41afc8f491aef2e61d1a065157a5b62120d042717d8620b4274d44e,,analysis/fs_0522_analysis.png,thumbnails/fs_0522.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
523,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,523,rId527,word/media/image523.png,raw/fs_0523.png,PNG,1786,1361,RGB,2038551,063d2f8296547bd6b52211aecbf4b08e19977068b8988507b001072a6236f326,,analysis/fs_0523_analysis.png,thumbnails/fs_0523.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
524,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,524,rId528,word/media/image524.png,raw/fs_0524.png,PNG,1786,1361,RGB,1955781,0eb660f14f025be39a70cfd1820b2e302adcc7857deced8903ee90d56889e639,,analysis/fs_0524_analysis.png,thumbnails/fs_0524.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
525,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,525,rId529,word/media/image525.png,raw/fs_0525.png,PNG,1786,1361,RGB,2063342,64ec431f7ddbebb2be653f2ccd45371ef7435ff61074bd3e67bccaa381226d7f,,analysis/fs_0525_analysis.png,thumbnails/fs_0525.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
526,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,526,rId530,word/media/image526.png,raw/fs_0526.png,PNG,1786,1361,RGB,2006084,4c2044f978bae9cc195aef16511603bdbdedb23f0d581e5114291ed140467a0f,,analysis/fs_0526_analysis.png,thumbnails/fs_0526.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
527,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,527,rId531,word/media/image527.png,raw/fs_0527.png,PNG,1786,1361,RGB,2036996,1f1dc38662e09e0397d9687c0cbbe0bb921869965f2afe0eaa8b4fff847ad4b4,,analysis/fs_0527_analysis.png,thumbnails/fs_0527.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
528,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,528,rId532,word/media/image528.png,raw/fs_0528.png,PNG,1786,1361,RGB,2059453,1ae7153b34df3efe3b318be60f78e1db4fff96477c03a6171d3aa76fafcbfd48,,analysis/fs_0528_analysis.png,thumbnails/fs_0528.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
529,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,529,rId533,word/media/image529.png,raw/fs_0529.png,PNG,1786,1361,RGB,2050874,15ceae49fc7179748be94522a8f0a73e8d8db67c678ee7ac60a08668c296293b,,analysis/fs_0529_analysis.png,thumbnails/fs_0529.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
530,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,530,rId534,word/media/image530.png,raw/fs_0530.png,PNG,1786,1361,RGB,1998943,455495c5450471a5c2efac8ee25ba5eb129ac1bf7d21177d179632002e6c92ce,,analysis/fs_0530_analysis.png,thumbnails/fs_0530.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
531,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,531,rId535,word/media/image531.png,raw/fs_0531.png,PNG,1786,1361,RGB,1945602,f24a5001c30fe45f5120740a737d0b96cb70cb8f2b1c0a6e111c010b4c586056,,analysis/fs_0531_analysis.png,thumbnails/fs_0531.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
532,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,532,rId536,word/media/image532.png,raw/fs_0532.png,PNG,1786,1361,RGB,2032532,e496e72f0d1508b4b073af7fb732cf61f8ab1f15afaf1f25d6a17f9ba6ba4cb5,,analysis/fs_0532_analysis.png,thumbnails/fs_0532.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
533,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,533,rId537,word/media/image533.png,raw/fs_0533.png,PNG,1786,1361,RGB,1927726,f4a3c7ec9f9cbe56a742a09a39302a9540a82d0cf26431c077391ad1f83010d7,,analysis/fs_0533_analysis.png,thumbnails/fs_0533.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
534,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,534,rId538,word/media/image534.png,raw/fs_0534.png,PNG,1786,1361,RGB,2041767,ce33338d7ad5b174716feac2ad080c30d1de97b4ac59e5cce9768cf7e7823250,,analysis/fs_0534_analysis.png,thumbnails/fs_0534.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
535,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,535,rId539,word/media/image535.png,raw/fs_0535.png,PNG,1786,1361,RGB,1990014,adccc6ecfefd771fa8d19ff576c02009c4426b1451bb8f41c86776b4e6ff6ebc,,analysis/fs_0535_analysis.png,thumbnails/fs_0535.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
536,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,536,rId540,word/media/image536.png,raw/fs_0536.png,PNG,1786,1361,RGB,2023962,44e6d1419343b96da561c1f6c74c2e5689932e8854daab1cce7ab4271f192083,,analysis/fs_0536_analysis.png,thumbnails/fs_0536.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
537,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,537,rId541,word/media/image537.png,raw/fs_0537.png,PNG,1786,1361,RGB,1943631,ef130b7c7a9b3026a1d9dfeef3fdde6b16d34a32bf086fe9bc1308e6fcc5da00,,analysis/fs_0537_analysis.png,thumbnails/fs_0537.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
538,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,538,rId542,word/media/image538.png,raw/fs_0538.png,PNG,1786,1361,RGB,1932201,5cd6970fe088df30675d068834bf6d3b43f19a9459b8053895cd32ff216acc8e,,analysis/fs_0538_analysis.png,thumbnails/fs_0538.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
539,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,539,rId543,word/media/image539.png,raw/fs_0539.png,PNG,1786,1361,RGB,1893858,64cabd5ba32825f204f97b5bdc019fbad25becac0cbf3feadc0c3cf23ac8d866,,analysis/fs_0539_analysis.png,thumbnails/fs_0539.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
540,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,540,rId544,word/media/image540.png,raw/fs_0540.png,PNG,1786,1361,RGB,1930856,d581bfb85b74ab74d1ab711ef6ab445573f2bd1a637943490c01fd952ce98842,,analysis/fs_0540_analysis.png,thumbnails/fs_0540.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
541,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,541,rId545,word/media/image541.png,raw/fs_0541.png,PNG,1786,1361,RGB,1966565,97877fc002d20a56afe755502d9824bd86cf43939b444b52a41a9b489280a7f8,,analysis/fs_0541_analysis.png,thumbnails/fs_0541.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
542,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,542,rId546,word/media/image542.png,raw/fs_0542.png,PNG,1786,1361,RGB,1975305,59d5ebc32af28e212610ff99f3f455ee512eab241fb34e9d7bfd805a60e56ba4,,analysis/fs_0542_analysis.png,thumbnails/fs_0542.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
543,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,543,rId547,word/media/image543.png,raw/fs_0543.png,PNG,1786,1361,RGB,1909210,0aded3978a3328613a98f0dd0f250ffc7219616aaf326b223c6dfb97f70f29cb,,analysis/fs_0543_analysis.png,thumbnails/fs_0543.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
544,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,544,rId548,word/media/image544.png,raw/fs_0544.png,PNG,1786,1361,RGB,1937725,f6ab1fa0f3cc5b98a0b218c3143817eb59f5d88e3dd7954454859a967083fd7f,,analysis/fs_0544_analysis.png,thumbnails/fs_0544.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
545,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,545,rId549,word/media/image545.png,raw/fs_0545.png,PNG,1786,1361,RGB,1955815,ad3f328706473a52fcc665ec1c085a671995da952fc2b48d9165fd25afae4899,,analysis/fs_0545_analysis.png,thumbnails/fs_0545.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
546,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,546,rId550,word/media/image546.png,raw/fs_0546.png,PNG,1786,1361,RGB,1936308,96ae0e4387f8f42f294f4c36a73a036fa8850026bfe69d8972bf319fc97ca68a,,analysis/fs_0546_analysis.png,thumbnails/fs_0546.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
547,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,547,rId551,word/media/image547.png,raw/fs_0547.png,PNG,1786,1361,RGB,1896620,69686e9eaaf9d96b048ce3657e9fc87c22a88d686c5bc2d7d7dd041076a7d8bf,,analysis/fs_0547_analysis.png,thumbnails/fs_0547.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
548,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,548,rId552,word/media/image548.png,raw/fs_0548.png,PNG,1786,1361,RGB,1924906,8c5e678515f526e5c270c1fc20222cff38833d467fd2f35338bbde4f979305c1,,analysis/fs_0548_analysis.png,thumbnails/fs_0548.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
549,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,549,rId553,word/media/image549.png,raw/fs_0549.png,PNG,1786,1361,RGB,1993611,ac7f4f4151f13cc064fd20978b3570d476117724db560f2309c6cf13e86389db,,analysis/fs_0549_analysis.png,thumbnails/fs_0549.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
550,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,550,rId554,word/media/image550.png,raw/fs_0550.png,PNG,1786,1361,RGB,1949598,8e6d285532479aef279f6c3a2a35b3db74f67b8a90917968f57fe486a4621130,,analysis/fs_0550_analysis.png,thumbnails/fs_0550.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
551,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,551,rId555,word/media/image551.png,raw/fs_0551.png,PNG,1786,1361,RGB,1976516,a9c3eff29a8558288388e01c672903335ff8a5787ad4f351027b1a94fe488836,,analysis/fs_0551_analysis.png,thumbnails/fs_0551.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
552,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,552,rId556,word/media/image552.png,raw/fs_0552.png,PNG,1786,1361,RGB,2009098,5da8164bda108ed9f161419886950ab44dcc6464f697f1bdf1da20f7f2bfda17,,analysis/fs_0552_analysis.png,thumbnails/fs_0552.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
553,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,553,rId557,word/media/image553.png,raw/fs_0553.png,PNG,1786,1361,RGB,2000617,e6b7ea2c3b100d8be230d5b273f6314dc819a5111d81d62cdb9245571fdbe845,,analysis/fs_0553_analysis.png,thumbnails/fs_0553.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
554,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,554,rId558,word/media/image554.png,raw/fs_0554.png,PNG,1786,1361,RGB,1909822,dd60b7884346cf874f50724d5d9315a5f5edc76ae8f22a67025b19168afae0dd,,analysis/fs_0554_analysis.png,thumbnails/fs_0554.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
555,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,555,rId559,word/media/image555.png,raw/fs_0555.png,PNG,1786,1361,RGB,1912280,b9b8589f068a93e4e4b9ec3ae9561105fe0cff64a2c91037acfadc8a160cf8d3,,analysis/fs_0555_analysis.png,thumbnails/fs_0555.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
556,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,556,rId560,word/media/image556.png,raw/fs_0556.png,PNG,1786,1361,RGB,1888364,f30b512369efbc33f95784e90cd4c2cbae071d73b250453bc2cdfd52ae20ff17,,analysis/fs_0556_analysis.png,thumbnails/fs_0556.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
557,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,557,rId561,word/media/image557.png,raw/fs_0557.png,PNG,1786,1361,RGB,1870927,68a3e0407d00217fbcca080ae4e2a9b9f36e20d40a54b606b0f3f9dd41113334,,analysis/fs_0557_analysis.png,thumbnails/fs_0557.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
558,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,558,rId562,word/media/image558.png,raw/fs_0558.png,PNG,1786,1361,RGB,1852004,2269ea8f92c463473594fb3716ab2343be2dade8182d611b48c85d0709b62fde,,analysis/fs_0558_analysis.png,thumbnails/fs_0558.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
559,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,559,rId563,word/media/image559.png,raw/fs_0559.png,PNG,1786,1361,RGB,1863498,c94686d391e752ad9044749c3049cc2ff2a68f249eaec2ac00a451ef1367b138,,analysis/fs_0559_analysis.png,thumbnails/fs_0559.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
560,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,560,rId564,word/media/image560.png,raw/fs_0560.png,PNG,1786,1361,RGB,1844916,f7add2d3ad96bfd8ec47e556f4e7f40de2364781401c68ea25eacd373361f741,,analysis/fs_0560_analysis.png,thumbnails/fs_0560.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
561,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,561,rId565,word/media/image561.png,raw/fs_0561.png,PNG,1786,1361,RGB,1950197,71613bdd10180e05de0b86ddbd67f88abcc82983387047fcecddaa5127e5e1a4,,analysis/fs_0561_analysis.png,thumbnails/fs_0561.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
562,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,562,rId566,word/media/image562.png,raw/fs_0562.png,PNG,1786,1361,RGB,1901135,4ee3a41df5f04030ba0aa9890fc283fd5cf30f7d783c1b2d89a1ae7e6e9c3bf8,,analysis/fs_0562_analysis.png,thumbnails/fs_0562.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
563,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,563,rId567,word/media/image563.png,raw/fs_0563.png,PNG,1786,1361,RGB,1874666,2888825d1f59727b5c2b6bbfe7f73a1bef35bbb70e2fdbf421c25ed8410edfa8,,analysis/fs_0563_analysis.png,thumbnails/fs_0563.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
564,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,564,rId568,word/media/image564.png,raw/fs_0564.png,PNG,1786,1361,RGB,1913302,8d7273b3d0442bf28ace25143f576d3720a82b683760996eba6bf0111a5ec97d,,analysis/fs_0564_analysis.png,thumbnails/fs_0564.jpg,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,61efff529fb7330a92f8d423c40c45bc60bb841c,,,,,,,,,,not_reviewed,,
